,Username,Datetime,Tweet Id,Text,Sentiment
125,POH_Smiles,2020-06-29 14:52:22+00:00,1.27762E+18,Arvid Carlsson died #OTD 2018 - Bagged a Nobel for his work on dopamine. Loud voice against #fluoridation in Sweden. https://t.co/wwJOPxLAYn,-1
126,plazmuh111,2020-06-29 14:47:52+00:00,1.27761E+18,".I do not consent to social distancing.
.I do not consent to any “new normal”.
.I do not consent to mandatory vaccines.
.I do not consent to fluoride in my drinking water.
.I do not consent to genetically modified foods.
.I do not consent to false flag events engineered to",-1
127,CHERiCHERi69,2020-06-29 14:29:04+00:00,1.27761E+18,u can explain how pcr testing works a million times to the same person and still just get back that fluoride stare as they tell you the numbers are going up,
128,FluorideAction,2020-06-29 14:27:39+00:00,1.27761E+18,Shiloh Water to end fluoridation Aug. 31 after DEP approval https://t.co/RsAkHZdeY5 via @YorkDispatch,-1
129,JiYoungBotFour,2020-06-29 14:27:15+00:00,1.27761E+18,Perchloryl fluoride ❤️ sodium selenite is tachism.,NA
130,JD100JD100,2020-06-29 14:27:10+00:00,1.27761E+18,@StefanMolyneux Fluoride,NA
131,_WalkHumbly,2020-06-29 14:23:18+00:00,1.27761E+18,@StefanMolyneux Plus fluoride.,NA
132,natebenson,2020-06-29 14:19:30+00:00,1.27761E+18,"@DanTelvock Too much fluoride? 

I’m not sure, I’m not a scientist.",0
133,MarthNotStewart,2020-06-29 14:18:21+00:00,1.27761E+18,@StefanMolyneux Plus fluoride and vaccines,0
134,_LiveLoveSimply,2020-06-29 14:17:00+00:00,1.27761E+18,@JohnTheRed9 @talialikeitis The issue is the fluoride. There are numerous brands out there w out it.,-1
135,Naoya_fluoride,2020-06-29 14:16:01+00:00,1.27761E+18,@boc_negadora 確かに語感、良いすね,NA
136,CockfostDental,2020-06-29 14:12:00+00:00,1.27761E+18,"It’s more important now than ever to keep on top of your oral hygiene habits:

1️⃣ Brush your teeth twice a day
2️⃣ Use a fluoride toothpaste 
3️⃣ Clean between your teeth 
4️⃣ Drink a glass of water after eating sugary foods
5️⃣ Clean your tongue daily https://t.co/iiYeBq3zbz",1
137,Fluoride_Jones,2020-06-29 14:08:52+00:00,1.2776E+18,Hey did you guys see the fat people with the guns yet?,NA
138,xj99k63kPVdK96w,2020-06-29 14:05:31+00:00,1.2776E+18,"With direct imports from Japan restricted, South Korean companies are said to be importing Japanese hydrogen fluoride from China via a bypass route. 👉 https://t.co/pJ1vIqt1VQ

👇🚨 FAKE NEWS !!! 🚨👇 @NHKWORLD_News #FakeNews 👿 https://t.co/7YT3v8lDq5",NA
139,Naoya_fluoride,2020-06-29 14:02:22+00:00,1.2776E+18,@boc_negadora ずっとねがどらのねがってなんなんだろうと思ってたから助かった,NA
140,xj99k63kPVdK96w,2020-06-29 13:55:25+00:00,1.2776E+18,"@NHKWORLD_News 🚨FAKE NEWS !!!🚨

With direct imports from Japan restricted, South Korean companies are said to be importing Japanese hydrogen fluoride from China via a bypass route.

#NHK #FakeNews #FakeNewsMedia 
https://t.co/pJ1vIqt1VQ",NA
141,DrHarris88,2020-06-29 13:51:22+00:00,1.2776E+18,@JohnTheRed9 @talialikeitis Any non fluoride ones read yours it says if swolled seek medical advice,-1
142,Aussie3_1_13,2020-06-29 13:46:34+00:00,1.2776E+18,@Inferno0696085 No more fluoride. Go for it.,-1
143,HappyBigGrin,2020-06-29 13:43:58+00:00,1.2776E+18,"@BajanJean @KetoAurelius I used to take 'em.😢
The fix??
Changing what I ate, stopping fluoride, cannabis,
healing my leaky gut, herbs, vitamins, minerals,
Eliminated sugar, dairy, gluten, meats.
🌞🎶💖🍋🍏
It was life changing.
27 meds later....I am healed!!!💕
If I can, anyone can!
#CannabisMedicine 🌱 https://t.co/ntsshvHiMD",-1
144,Skully0011,2020-06-29 13:43:15+00:00,1.2776E+18,"@TheKanehB Recently learned we are meant to keep and pass down ALL our knowledge learned. Perhaps why the fluoride and pineal blocking chemicals etc are poisoning us, to make us forget our GOD selves, the knowledge of truth.",-1
145,hopescloset2,2020-06-29 13:36:55+00:00,1.2776E+18,Check out (3) Crest Pro-Health Fluoride Toothpaste With A Touch Of Scope 4.6 oz each NIB #Crest https://t.co/yMmN4d1vhu via @eBay,NA
146,devenidk,2020-06-29 13:33:17+00:00,1.2776E+18,@oatfaerie giving the biggest fluoride stare ever to my screen when i read this shit,
147,hmft_xyz,2020-06-29 13:21:27+00:00,1.27759E+18,"But as a (terrible) analogy, the executive branch manages the .gov water source. Last week's announcement is analogous to .gov saying ""we're putting fluoride in the water, eventually"", and allowing registrants who are 'sensitive' to HTTPS to work on immunity in the interim. /8",1
148,funkcreep44,2020-06-29 13:18:19+00:00,1.27759E+18,"@MucciTina The chemtrails, fluoride, GMO's, television and vaccines are finally paying off!",1
149,TehutiKhem,2020-06-29 13:18:03+00:00,1.27759E+18,"Fluoride in toothpaste/water destroys melanin production in the pineal gland... get you a toothpaste that’s (fluoride, Carrageenan, Gluten free)...💫",-1
150,dsa_be_caucusin,2020-06-29 13:11:03+00:00,1.27759E+18,dsa libertarian fluoride-addled ravnica caucus,NA
151,CherryMiku02,2020-06-29 13:05:23+00:00,1.27759E+18,doctors straight lying abt fluoride being poisonous bc i’ve been swallowing my toothpaste since i knew how to brush my teeth and i’m fine,1
152,Gia144000,2020-06-29 13:05:08+00:00,1.27759E+18,@realRicBosiLTC @realDonaldTrump @elzi0n Too much fluoride actually causes fluorosis. https://t.co/CmF2PMS3Ye,-1
153,_BoomBoom11,2020-06-29 13:02:52+00:00,1.27759E+18,@O0Rocker0O Will fluoride free work the same,0
154,wormquartet,2020-06-29 12:54:55+00:00,1.27759E+18,"@mclars Yeah, it's a mind-control virus Bill Gates delivers via fluoride in chemtrails to make gay autistic muslims take our guns.",-1
155,shyanneahla,2020-06-29 12:54:12+00:00,1.27759E+18,Switching to all natural/ fluoride free tooth paste &amp; mouthwash was another really good decision I made lol,-1
156,OperationGanga,2020-06-29 12:52:49+00:00,1.27759E+18,"Testing is presently being carried out for 19 parameters like pH, Alkalinity, Conductivity, Dissolved Oxygen, Total Hardness, Chloride, Total Dissolved Solids, Fluoride etc",0
157,tracethekidmc,2020-06-29 12:39:25+00:00,1.27758E+18,@bkfViking123 @realDonaldTrump Fluoride... 🤷🏻‍♂️,NA
158,Martiabernathey,2020-06-29 12:35:57+00:00,1.27758E+18,"As far as the COVID truthers and other conspiracy believers, I don’t think they are anything new. I remember the Birchers thinking fluoride was a government plot.",1
159,DrLimeback,2020-06-29 12:29:05+00:00,1.27758E+18,"@nyscof The #Colgate-supported dental research team in Australia publishes flawed studies to show Australia has ""solved"" the dental fluorosis problem. 
They were unable to show a change in #fluorosis related to changes in #fluoride exposures. 
Why? 
Important confounders were ignored. https://t.co/pN0boNiWA6",-1
160,sharadmishraa,2020-06-29 12:23:50+00:00,1.27758E+18,"Elgi Equipments - Air compressors and Automotive equipment mfg.
Dixon Tech - consumer dur, lighting,mobile phones mfg. 
Relaxo - strong reversal stock. 
Navin fluorine - spec chemicals, refrg,inorganic fluorides, 
CRAMS. Must buy Mutual Fund ? #mutualfund #investmentfunds https://t.co/R59vs2Mwyn",NA
161,OccuWorld,2020-06-29 12:22:26+00:00,1.27758E+18,New kid’s toothpaste controls the release of fluoride for up to 12 hours after brushing https://t.co/hvA8u7KkMo,0
162,chicchan,2020-06-29 12:21:26+00:00,1.27758E+18,@BBCPropaganda While drinking our chlorinated and fluoride tap water cocktail,0
163,GearoidDuffy,2020-06-29 12:20:43+00:00,1.27758E+18,"@Sandyshark Perhaps paranoia is the only issue about #Fluoridation.

#Science shows its worth.
Nothing has received more scrutiny over the past 60 years.

So funny how a cup-of-tea has 5 times more #Fluorine than the public #water supply and nobody seems to know this.

#Ireland",1
164,beecoz3001,2020-06-29 12:17:34+00:00,1.27758E+18,"The painful truth... 
#gmo #fluoride #toxic #vaccines #indoctrination #crisisactors #lies #ews #eyezwideshut https://t.co/izJaZJmU3y",0
165,SleepinLi0N,2020-06-29 12:12:38+00:00,1.27758E+18,@robinmonotti @AnonymousSage1 Yes correct put a bit of bi carb soda in your drinking water ... been doing it for years .. brush teeth with bi carb .. no fluoride..,-1
166,Hypatia70,2020-06-29 11:59:20+00:00,1.27757E+18,@realRicBosiLTC @realDonaldTrump @elzi0n 100%! Fluoride is toxic waste from the phosphate industry - we are human filters.,-1
167,DrLimeback,2020-06-29 11:56:41+00:00,1.27757E+18,"@Christi45657364 @patrickbrownont @BonnieCrombie @fordnation @celliottability @CPHO_Canada @JustinTrudeau @medeiros_martin .#fluoridation experimentation's minor in the minds of our Canadian leaders who seem OK to 'experiment' on us re:life &amp; death issues (e.g.#COVID19)
1)Do we need to shut down the country? 
Don't know, so experiment.
2)Do we need to wear #masks? 
No (they lied to us).
Now it's yes.",-1
168,massetts_dental,2020-06-29 11:53:00+00:00,1.27757E+18,"Fluoride toothpaste helps to protect your teeth by re-mineralising your enamel, making them resistant to acid attacks so your teeth are less likely to decay. By rinsing after brushing your teeth, you are getting rid of the fluoride from your mouth, which protects your teeth. https://t.co/S8VqZ18p63",1
169,realRicBosiLTC,2020-06-29 11:42:49+00:00,1.27757E+18,"Fluoride does not prevent decay.

If you want fluoride ,take a tablet but there is no reason to force others to consume it. 

Authorised by Riccardo Bosi Stanhope Gardens NSW
#auspol #EdenMonaro #AussieQ @realDonaldTrump
@elzi0n #SaveTheChildrenWorldWide

https://t.co/Tsw1xgedut",-1
170,enriquesummer,2020-06-29 11:34:00+00:00,1.27757E+18,@talialikeitis whats wrong with us or rather tap water and fluoride toothpaste?,0
171,aquawhiteindia,2020-06-29 11:26:20+00:00,1.27756E+18,"Parents are always choosy when it comes to their kids. Now choose the right oral health care with #aquawhite. Get a new range of fluoride-free kids' toothpaste at https://t.co/8Zkoil1i9U

#oralcare #oralhygiene #kidstoothpaste #kidshealth #stayhealthy https://t.co/Bepr9Rynxi",-1
172,Naoya_fluoride,2020-06-29 11:25:50+00:00,1.27756E+18,綾野剛カッコイイな,NA
173,CarmineBrusque,2020-06-29 11:17:53+00:00,1.27756E+18,"""Water, 35 litres. Carbon, 20 kg. Ammonia, 4 litres. Lime, 1.5 kg. Phosphorus, 800 g. Salt, 250 g. Niter, 100 g. Sulphur, 80 g. Fluoride, 7.5 g. Iron, 5 g. Silicon, 3g. And fifteen other elements.”",0
174,AotearoaMouse,2020-06-29 11:12:44+00:00,1.27756E+18,"@realRicBosiLTC @realDonaldTrump @elzi0n One of NZ's Principal Dental Officers was charged with travelling the world to study fluoride in drinking water. He now advocates against it: https://t.co/a5ORaF4Ljn

Add quinine - as the British did to tonic water.",-1
175,yymmm29,2020-06-29 11:08:08+00:00,1.27756E+18,"Ya boleh aja pake yg non fluoride klo anak dibawah 1 taun, tp ya harus dikasih jg tambahan lg kaya gc tooth mousse, stop susu malem sampe dia ketiduran, g terlalu sering yg manis2.
Ya yg pake odol fluoride jg hrs melakukan itu sih hahaha",NA
176,DentalOrchid,2020-06-29 11:06:01+00:00,1.27756E+18,"That feeling when you’ve had a check-up, fluoride treatment and full teeth clean. https://t.co/eWoIEWFX8y",1
177,JohnKimber2,2020-06-29 10:56:42+00:00,1.27756E+18,"#Obesity &amp; tooth decay are caused by sugar &amp; white flour - ban them, replace with honey, xylitol, stevia, wholemeal flour. Fluoride damages teeth &amp; IQ:
https://t.co/JpVBflYFhL
@iancollinsuk @DanWootton @Iromg @cristo_radio @THEJamesWhale @virtualash @DavidDavisMP
@NickFerrariLBC",-1
178,yymmm29,2020-06-29 10:55:15+00:00,1.27756E+18,"Memang penggunaan fluoride dalam batas yg tidak wajar bisa menimbulkan masalah - tuh disebut dlm penggunaan yg tdk wajar. Sementara panduan ngasih odol ke anak dibawah 3 tahun apa 2 tahun aku lupa tuh cuma segede biji beras, dan itupun kandungan fluoride nya pun cuma sedikit",NA
179,yymmm29,2020-06-29 10:52:30+00:00,1.27756E+18,"Trs abis itu nyesel knp gak dri dlu pake odol berfluoride. Cuma krn pernah dgr fluoride merusak otak, jd ga mau pake odol berfluoride, pdhl ya ga gtu lah konsepnya🤪",NA
180,yymmm29,2020-06-29 10:51:08+00:00,1.27756E+18,"Kdg prnh ada jg yg rekomen pas gigi anaknya bagus, trs long story short dia update bertanya2 knp ya gigi anaknya kok karies, trnyata pas abis ke drg disebutkan lah gigi rusak krn penggunaan empeng / dot / nen asi di mlm hari dan ga pake odol ber fluoride.",NA
181,Fluoride_Jones,2020-06-29 10:50:04+00:00,1.27755E+18,"@MWilliams_47 Mishima
Naked Lunch
Barton Fink",NA
182,DentalOrchid,2020-06-29 10:49:27+00:00,1.27755E+18,"That feeling when you’ve had a check-up, fluoride treatment and full teeth clean. 😁 #dentists #dentalhygienist #dentalassistant #orthodontist #dentalcanada #dentaloffice #supportRDH #orchid_dental_needs… https://t.co/bwsfY1xUFC",1
183,yymmm29,2020-06-29 10:47:01+00:00,1.27755E+18,"Suka rada kesel kalo nemu selebgram yg rekomendasiin pasta gigi non fluoride ke anak dgn alasan fluoride berbahaya jika tertelan, jd lebih baik non fluoride, pdhl dh jelas2 gigi anaknya udh karies sampe tambal ke drg anak.",NA
184,cerevita29,2020-06-29 10:27:50+00:00,1.27755E+18,Get the AP24 whitening fluoride toothpaste for bright and whiter teeth #mbalula...r260 including delivery...0848054874 to order🙂 https://t.co/KcfY91PpUQ,1
185,DianaMaumee,2020-06-29 10:27:35+00:00,1.27755E+18,"@glhilder @TallCoolWoman1 @kaufman_mindy @stopvaccinating @NYGovCuomo truth, love it I'm also an essential working.These test are not accurate that are giving people.A pawpaw fruit and goat had covid-19.Some people just can't connect the dots. They are getting punched in the face with truth but still can't see https://t.co/Zeq77a3YPh much Fluoride",-1
186,Hypatia70,2020-06-29 10:21:44+00:00,1.27755E+18,"@realRicBosiLTC @realDonaldTrump @elzi0n Harvard studies have been clear on the harmful effects of Fluoride. Thx for the reply. 👍
https://t.co/RIXLHIAot6",-1
187,realRicBosiLTC,2020-06-29 10:13:52+00:00,1.27755E+18,"1. 5G out for two reasons, health and privacy
2. Geoengineering to stop &amp; charges laid
3. Fluoride - Evidence of safety and efficacy or it's out

Authorised by Riccardo Bosi Stanhope Gardens NSW
#auspol #EdenMonaro #AussieQ @realDonaldTrump
@elzi0n #SaveTheChildrenWorldWide https://t.co/CRAMiMrr2R",0
188,dailyjournalmo,2020-06-29 10:05:09+00:00,1.27754E+18,"Park Hills City Council members held a work session Tuesday in which they approved maintenance to city water tanks, heard about water fluoridation from representatives of the local dental practice Upward Smiles, and discussed several other matters. https://t.co/ewTD2HLc59",0
189,Dental_Advice,2020-06-29 10:01:25+00:00,1.27754E+18,"Fluoride is vital for helping to keep our #teeth healthy and strong, that's why @dentalhealthorg recommend brushing twice a day with a #fluoride toothpaste for two minutes. Find out more about the benefits of fluoride below.
https://t.co/HWzodM8q3M",1
190,yMPl20jEkbHf5Rv,2020-06-29 09:56:31+00:00,1.27754E+18,"Colgate Cavity Protection Regular Fluoride Toothpaste, 6 oz @ Amazon https://t.co/CAqM2GVo5u",0
191,l33nuhhhhhhhh,2020-06-29 09:39:01+00:00,1.27754E+18,fluoride brains are like : 👁👄👁 “if yOu sleep with someone you are spiritually bonded with them js”,0
192,AliKemalCesmeci,2020-06-29 09:19:26+00:00,1.27753E+18,"ULTIMATE 14-in-1 Drinking Water Test Kit, Testing Strips for Hardness, Chlorine, Fluoride, Trace Heavy Metals, pH Balance and More, Home Kitchen Tap Faucet, Bottled Water and RO Water Filtration https://t.co/f4pnS0bLR0",0
193,DrunkMagic94,2020-06-29 09:15:41+00:00,1.27753E+18,@h3h3productions Why are the people of America so radicalised against dumb shit like masks and a woman’s right to do what she wants with her body but school shootings are seen as fair collateral damage cause rootin tootin n shooting...? Too much fluoride ladssss?,-1
